t,x,y,z,vx,vy,vz,type
0.44000000000000034,0.25887723159417747,-0.002022660363230309,0.056914678475154135,0.05084060141481753,-0.011583934499578692,0.03807558843650941,0
0.44800000000000034,0.25929027344552635,-0.002116771164803476,0.05722198225499599,0.05204110210515047,-0.011857466302439362,0.03873327137337472,0
0.45600000000000035,0.2597129151519939,-0.0022130692751378485,0.05753441081712813,0.05323166305231224,-0.012128733353691412,0.03935567584850523,0
0.46400000000000036,0.26014507364990197,-0.0023115357683321,0.05785167306857207,0.054411476366042384,-0.012397551577072962,0.039940585762860116,0
0.47200000000000036,0.26058665945362486,-0.0024121502552562992,0.05817346018933389,0.055579750313885644,-0.012663740577847376,0.04048578896766273,0
0.48000000000000037,0.26103757678532524,-0.002514890913112077,0.058499445692054675,0.05673570932119203,-0.012927123642803262,0.0409890844994187,0
0.4880000000000004,0.26149772370469065,-0.002619734514992811,0.05882928554132459,0.05787859397111663,-0.013187527740254437,0.0414482902479237,0
0.4960000000000004,0.2619669922386699,-0.0027266564594437873,0.059162618336021454,0.059007661004619856,-0.013444783520039982,0.04186125102937678,0
0.5040000000000003,0.26244526851120936,-0.002835630800022385,0.05949906555779462,0.06012218332046731,-0.013698725313524212,0.042225847032434975,0
0.5120000000000003,0.26293243287298895,-0.0029466302748582464,0.059838231888540414,0.06122144997522978,-0.013949191133596677,0.0425400026008221,0
0.5200000000000004,0.263428360031159,-0.003059626336213444,0.06017970559940777,0.0623047661832833,-0.014196022674672161,0.0428016953119832,0
0.5280000000000004,0.26393291917907613,-0.003174589180042666,0.060523059013532145,0.06337145331680902,-0.014439065312690678,0.04300896530723191,0
0.5360000000000004,0.2644459741260398,-0.003291487775553381,0.060867849044323484,0.0644208489057934,-0.0146781681051175,0.04315992482500138,0
0.5440000000000004,0.26496738342702864,-0.0034102898947660208,0.06121361781073217,0.06545230663802812,-0.014913183790943132,0.043252767885162274,0
0.5520000000000004,0.2654970005124365,-0.003530962142074143,0.06155989333048608,0.06646519635910994,-0.015143968790683294,0.043285780068972636,0
0.5600000000000004,0.2660346738178091,-0.0036534699838046136,0.06190619029183573,0.06745890407244094,-0.015370383206378969,0.043257348336123935,0
0.5680000000000004,0.26658024691358023,-0.0037777777777777766,0.06225201090386406,0.0684328319392284,-0.015592290821596362,0.043165970817576456,0
0.5760000000000004,0.2671335586348079,-0.003903848802867634,0.06259684582491695,0.0693863982784848,-0.015809559101426934,0.04301026652049275,0
0.5840000000000004,0.267694443210911,-0.00403164528856201,0.06294017516819195,0.07031903756702779,-0.01602205919248736,0.04278898487958607,0
0.5920000000000004,0.2682627303954053,-0.004161128444522732,0.06328146958299033,0.07123020043948028,-0.016229665922919575,0.04250101508770313,0
0.6000000000000004,0.2688382455956399,-0.004292258490145802,0.0636201914095952,0.07211935368827034,-0.01643225780239073,0.04214539513740061,0
0.6080000000000004,0.26942081000253354,-0.004424994684121571,0.06395579590518874,0.07298598026363125,-0.016629717022093215,0.04172132050475185,0
0.6160000000000004,0.270010240720311,-0.004559295353994911,0.06428773253767123,0.07382957927360165,-0.016821929454744696,0.041228152406688756,0
0.6240000000000004,0.27060635089623924,-0.004695117925725398,0.06461544634369576,0.07464966598402513,-0.017008784654588025,0.04066542556370369,0
0.6320000000000005,0.27120894985036387,-0.004832418953247468,0.06493837934669049,0.07544577181855072,-0.017190175857391323,0.04003285540098416,0
0.6400000000000005,0.27181784320524544,-0.004971154148030609,0.0652559720301115,0.0762174443586325,-0.017365999980447928,0.03933034462278839,0
0.6480000000000005,0.27243283301569565,-0.005111278408639522,0.0655676648606551,0.07696424734352986,-0.017536157622576445,0.038557989097238836,0
0.6560000000000005,0.2730537178985139,-0.005252745850294308,0.06587289985566733,0.07768576067030732,-0.01770055306412067,0.03771608299171173,0
0.6640000000000005,0.2736802931622233,-0.0053955098344306285,0.06617112218852249,0.07838158039383468,-0.01785909426694969,0.03680512310256026,0
0.6720000000000005,0.2743123509368072,-0.005539522998259883,0.06646178182530829,0.07905131872678688,-0.018011692874457787,0.035825812327061266,0
0.6800000000000005,0.2749496803034456,-0.005684737284329384,0.06674433518575547,0.07969460403964422,-0.018158264211564527,0.0347790622301971,0
0.6880000000000005,0.27559206742425113,-0.005831103970082548,0.06701824682099145,0.08031108086069198,-0.018298727284714652,0.03366599466413534,0
0.6960000000000005,0.27623929567200567,-0.0059785736974190245,0.06728299110038163,0.08090040987602085,-0.018433004781878187,0.03248794240402926,0
0.7040000000000005,0.2768911457598966,-0.006127096502254928,0.06753805389945591,0.08146226792952656,-0.018561023072550375,0.0312464487699695,0
0.7120000000000005,0.27754739587125293,-0.0062766218440829585,0.06778293428070115,0.08199634802291023,-0.018682712207751716,0.02994326621155903,0
0.7200000000000005,0.278207821789282,-0.006427098635532616,0.06801714615884086,0.08250235931567801,-0.01879800592002792,0.028580353838581103,0
0.7280000000000005,0.2788721970268054,-0.006578475271930349,0.06824021994211844,0.08298002712514141,-0.018906841623449962,0.02715987388851506,0
0.7360000000000005,0.2795402929559955,-0.006730699660859739,0.0684517041410571,0.08342909292641705,-0.01900916041361403,0.0256841871292433,0
0.7440000000000005,0.2802118789381118,-0.006883719251721674,0.06865116693618634,0.0838493143524268,-0.019104907067641574,0.02415584720297497,0
0.7520000000000006,0.280886722453237,-0.007037481065294516,0.0688381976963047,0.08424046519389773,-0.01919403004417925,0.022577593925263324,0
0.7600000000000006,0.28156458923001376,-0.0071919317232942825,0.06901240843899055,0.08460233539936214,-0.019276481483398993,0.02095234556085887,0
0.7680000000000006,0.2822452433753806,-0.007347017477934823,0.06917343522527844,0.08493473107515745,-0.01935221720699792,0.019283190105967574,0
0.7760000000000006,0.2829284475043083,-0.007502684241487977,0.06932093948068603,0.08523747448542648,-0.01942119671819846,0.017573375614182013,0
0.7840000000000006,0.2836139628695365,-0.007658877615843764,0.06945460923510535,0.08551040405211703,-0.01948338320174821,0.015826299610875207,0
0.7920000000000006,0.2843015494913096,-0.007815542922070552,0.06957416027446003,0.08575337435498225,-0.01953874352392003,0.014045497648084923,0
0.8000000000000006,0.28499096628711346,-0.007972625229975232,0.06967933719747471,0.08596625613158057,-0.01958724823251205,0.012234631058814435,0
0.8080000000000006,0.2856819712014115,-0.008130069387663391,0.06976991437140107,0.08614893627727534,-0.01962887155684757,0.010397473976183486,0
0.8160000000000006,0.286374321335381,-0.00828782005109948,0.06984569678109365,0.0863013178452354,-0.019663591407775176,0.008537899688835886,0
0.8240000000000006,0.28706777307664955,-0.008445821713666994,0.06990652076642244,0.08642332004643472,-0.019691389377668688,0.006659866409498838,0
0.8320000000000006,0.28776208222903127,-0.008604018735728658,0.06995225464364563,0.08651487824965239,-0.019712250740427147,0.004767402538432414,0
0.8400000000000006,0.2884570041422633,-0.008762355374186574,0.06998279920703736,0.08657594398147296,-0.019726164451474872,0.002864591507698716,0
0.8480000000000006,0.2891522938417416,-0.008920775812042411,0.06999808810776881,0.08660648492628581,-0.01973312314776135,0.0009555562957156219,0
0.8560000000000006,0.2898477061582583,-0.00907922418795759,0.06999808810776881,0.08660648492628577,-0.019733123147761333,-0.0009555562957156219,0
0.8640000000000007,0.2905429958577367,-0.009237644625813425,0.06998279920703736,0.08657594398147292,-0.01972616445147487,-0.002864591507698716,0
0.8720000000000007,0.29123791777096864,-0.00939598126427134,0.06995225464364563,0.08651487824965244,-0.01971225074042716,-0.004767402538432414,0
0.8800000000000007,0.29193222692335036,-0.009554178286333004,0.06990652076642244,0.08642332004643474,-0.019691389377668702,-0.006659866409498838,0
0.8880000000000007,0.29262567866461886,-0.009712179948900517,0.06984569678109365,0.08630131784523547,-0.019663591407775193,-0.008537899688835886,0
0.8960000000000007,0.2933180287985884,-0.009869930612336611,0.06976991437140107,0.08614893627727532,-0.019628871556847567,-0.010397473976183486,0
0.9040000000000007,0.2940090337128864,-0.010027374770024763,0.06967933719747471,0.08596625613158052,-0.01958724823251204,-0.012234631058814435,0
0.9120000000000007,0.2946984505086903,-0.010184457077929445,0.06957416027446003,0.08575337435498227,-0.019538743523920037,-0.014045497648084923,0
0.9200000000000007,0.2953860371304634,-0.010341122384156232,0.06945460923510535,0.08551040405211717,-0.019483383201748236,-0.015826299610876074,0
0.9280000000000007,0.2960715524956916,-0.010497315758512028,0.06932093948068602,0.08523747448542646,-0.019421196718198454,-0.017573375614182013,0
0.9360000000000007,0.2967547566246193,-0.010652982522065174,0.06917343522527844,0.08493473107515749,-0.01935221720699793,-0.019283190105966706,0
0.9440000000000007,0.29743541076998614,-0.010808068276705723,0.06901240843899055,0.08460233539936204,-0.019276481483398968,-0.02095234556085887,0
0.9520000000000007,0.2981132775467629,-0.010962518934705486,0.0688381976963047,0.08424046519389776,-0.019194030044179255,-0.022577593925263324,0
0.9600000000000007,0.2987881210618881,-0.011116280748278324,0.06865116693618634,0.08384931435242686,-0.01910490706764158,-0.02415584720297497,0
0.9680000000000007,0.29945970704400443,-0.011269300339140259,0.0684517041410571,0.08342909292641705,-0.01900916041361403,-0.025684187129242433,0
0.9760000000000008,0.3001278029731945,-0.01142152472806965,0.06824021994211846,0.08298002712514142,-0.018906841623449966,-0.02715987388851506,0
0.9840000000000008,0.3007921782107179,-0.011572901364467382,0.06801714615884086,0.08250235931567801,-0.01879800592002792,-0.02858035383858197,0
0.9920000000000008,0.30145260412874697,-0.011723378155917041,0.06778293428070115,0.0819963480229102,-0.018682712207751712,-0.029943266211559898,0
1.0000000000000007,0.3021088542401033,-0.011872903497745077,0.0675380538994559,0.08146226792952652,-0.018561023072550368,-0.031246448769968634,0
1.0080000000000007,0.3027607043279942,-0.01202142630258097,0.06728299110038165,0.08090040987602076,-0.01843300478187817,-0.03248794240402839,0
1.0160000000000007,0.3034079325757488,-0.012168896029917456,0.06701824682099145,0.08031108086069201,-0.018298727284714655,-0.03366599466413621,0
1.0240000000000007,0.3040503196965543,-0.012315262715670617,0.06674433518575547,0.07969460403964414,-0.01815826421156451,-0.034779062230197964,0
1.0320000000000007,0.3046876490631927,-0.012460477001740123,0.06646178182530828,0.07905131872678688,-0.018011692874457787,-0.03582581232706213,0
1.0400000000000007,0.30531970683777665,-0.012604490165569375,0.06617112218852247,0.0783815803938347,-0.017859094266949694,-0.036805123102559394,0
1.0480000000000007,0.305946282101486,-0.01274725414970569,0.06587289985566733,0.07768576067030732,-0.01770055306412067,-0.037716082991710864,0
1.0560000000000007,0.30656716698430425,-0.012888721591360478,0.0655676648606551,0.07696424734352976,-0.01753615762257642,-0.03855798909723797,0
1.0640000000000007,0.30718215679475447,-0.013028845851969385,0.06525597203011152,0.07621744435863256,-0.017365999980447945,-0.03933034462278839,0
1.0720000000000007,0.30779105014963604,-0.013167581046752534,0.06493837934669049,0.07544577181855064,-0.017190175857391306,-0.040032855400986764,0
1.0800000000000007,0.3083936491037607,-0.013304882074274611,0.06461544634369573,0.0746496659840251,-0.017008784654588018,-0.04066542556370369,0
1.0880000000000007,0.3089897592796889,-0.01344070464600509,0.06428773253767123,0.07382957927360162,-0.016821929454744693,-0.04122815240668789,0
1.0960000000000008,0.30957918999746636,-0.013575005315878432,0.06395579590518873,0.07298598026363129,-0.016629717022093225,-0.04172132050475272,0
1.1040000000000008,0.31016175440436006,-0.013707741509854203,0.06362019140959518,0.07211935368827034,-0.01643225780239073,-0.04214539513739887,0
1.1120000000000008,0.3107372696045946,-0.013838871555477262,0.06328146958299034,0.07123020043948025,-0.016229665922919568,-0.042501015087702265,0
1.1200000000000008,0.3113055567890889,-0.01396835471143799,0.06294017516819195,0.07031903756702776,-0.016022059192487358,-0.04278898487958694,0
1.1280000000000008,0.311866441365192,-0.014096151197132365,0.06259684582491695,0.0693863982784848,-0.015809559101426937,-0.043010266520491884,0
1.1360000000000008,0.31241975308641967,-0.014222222222222216,0.06225201090386408,0.06843283193922843,-0.015592290821596369,-0.04316597081757516,0
1.1440000000000008,0.31296532618219075,-0.014346530016195378,0.06190619029183575,0.06745890407244101,-0.015370383206378983,-0.043257348336123935,0
1.1520000000000008,0.3135029994875634,-0.01446903785792585,0.061559893330486094,0.06646519635910995,-0.015143968790683299,-0.043285780068972636,0
1.1600000000000008,0.31403261657297127,-0.014589710105233973,0.06121361781073219,0.06545230663802801,-0.014913183790943106,-0.043252767885162705,0
1.1680000000000008,0.3145540258739601,-0.014708512224446616,0.06086784904432349,0.06442084890579343,-0.014678168105117505,-0.04315992482500225,0
1.1760000000000008,0.3150670808209238,-0.01482541081995733,0.06052305901353215,0.06337145331680903,-0.014439065312690683,-0.04300896530723191,0
1.1840000000000008,0.3155716399688409,-0.014940373663786553,0.06017970559940778,0.06230476618328331,-0.014196022674672163,-0.04280169531198277,0
1.1920000000000008,0.3160675671270109,-0.015053369725141747,0.05983823188854043,0.061221449975229734,-0.013949191133596665,-0.04254000260082123,0
1.2000000000000008,0.31655473148879054,-0.015164369199977606,0.05949906555779464,0.06012218332046737,-0.013698725313524226,-0.042225847032434975,0
1.2080000000000009,0.3170330077613299,-0.015273343540556206,0.05916261833602147,0.05900766100461999,-0.013444783520040011,-0.04186125102938112,0
1.2160000000000009,0.3175022762953093,-0.015380265485007203,0.05882928554132454,0.05787859397111645,-0.013187527740254393,-0.04144829024792457,0
1.2240000000000009,0.3179624232146747,-0.015485109086887924,0.058499445692054675,0.05673570932119192,-0.012927123642803238,-0.040989084499414366,0
1.2320000000000009,0.31841334054637505,-0.015587849744743696,0.05817346018933391,0.05557975031388574,-0.012663740577847398,-0.0404857889676636,0
1.2400000000000009,0.31885492635009793,-0.015688464231667903,0.05785167306857206,0.05441147636604232,-0.012397551577072948,-0.03994058576286185,0
1.2480000000000009,0.31928708484800605,-0.015786930724862154,0.05753441081712812,0.0532316630523122,-0.012128733353691402,-0.03935567584850219,0
1.256000000000001,0.3197097265544735,-0.015883228835196515,0.05722198225499602,0.052041102105150554,-0.01185746630243938,-0.038733271373372985,0
1.264000000000001,0.32012276840582243,-0.015977339636769682,0.056914678475154155,0.05084060141481761,-0.011583934499578709,-0.038075588436512015,0
1.272000000000001,0.3205261338900588,-0.016069245696469107,0.05661277284001183,0.049630985029379134,-0.011308325702896523,-0.037384840308817,0
1.280000000000001,0.32091975317660903,-0.016158931103531195,0.05631652103021308,0.048413093154706016,-0.011030831351705182,-0.0366632311306291,0
1.288000000000001,0.3213035632460563,-0.016246381499101455,0.056026161141921764,0.04718778215447445,-0.010751646566842292,-0.035912950100486486,0
1.296000000000001,0.32167750801987693,-0.016331584105794755,0.0557419138286053,0.04595592455016573,-0.010470970150670684,-0.03513616616612888,0
1.304000000000001,0.3220415384901766,-0.016414527757255437,0.0554639824832637,0.0447184090210658,-0.010189004587078295,-0.034335023224829966,0
1.312000000000001,0.3223956128494263,-0.0164952029277174,0.05519255345700802,0.04347614040426737,-0.009905956041478654,-0.033511635836452024,0
1.320000000000001,0.32273969662019975,-0.016573601761564517,0.05492779630988047,0.04223003969466655,-0.009622034360810112,-0.03266808544861868,0
1.328000000000001,0.32307376278490835,-0.016649718102890523,0.05466986408983012,0.04098104404496589,-0.009337453073536542,-0.03180641713021806,0
1.336000000000001,0.3233977919155384,-0.016723547525059397,0.05441889363579698,0.039730106765672416,-0.00905242938964689,-0.0309286368060384,0
1.344000000000001,0.3237117723033871,-0.016795087360265432,0.05417500590093351,0.03847819732509899,-0.008767184200655477,-0.030036708982115416,0
1.352000000000001,0.324015700088799,-0.016864336729093463,0.053938306292083134,0.03722630134936331,-0.008481942079601778,-0.029132554948715743,0
1.360000000000001,0.32430957939090227,-0.01693129657007902,0.053708885021754055,0.03597542062238835,-0.008196931281050519,-0.028218051445073455,0
1.368000000000001,0.3245934224373451,-0.016995969669268522,0.05348681746896196,0.034726573085901616,-0.007912383741091517,-0.02729502976764244,0
1.376000000000001,0.3248672496940314,-0.01705836068977933,0.053272164545471776,0.03348079283943782,-0.007628535077340271,-0.026365275301515508,0
1.384000000000001,0.3251310899948581,-0.017118476201360096,0.05306497306413771,0.032239130140334395,-0.00734562458893696,-0.025430527452623142,0
1.392000000000001,0.32538498067145105,-0.0171763247099509,0.052865276106229805,0.031002651403735978,-0.007063895256547446,-0.02449247995660016,0
1.400000000000001,0.3256289676829012,-0.017231916687243335,0.05267309338483211,0.029772439202590914,-0.0067835937423624945,-0.023552781538988942,0
1.408000000000001,0.3258631057455008,-0.01728526460024071,0.05248843160160598,0.028549592267653585,-0.006504970390098292,-0.022613036900036732,0
1.416000000000001,0.32608745846248,-0.017336382940818254,0.05231128479443152,0.02733522548748391,-0.006228279224996342,-0.021674807996373974,0
1.424000000000001,0.32630209845374336,-0.01738528825528332,0.052141634673664,0.026130469908445707,-0.005953777953823079,-0.020739615591175778,0
1.432000000000001,0.32650710748560585,-0.017431999173935536,0.05197945094497271,0.024936472734709055,-0.005681727964870424,-0.019808941043854018,0
1.440000000000001,0.32670257660052876,-0.017476536440626828,0.051824691616962335,0.023754397328249993,-0.005412394327955701,-0.01888422831019523,0
1.448000000000001,0.32688860624685717,-0.017518922942321904,0.051677303292009584,0.022585423208847464,-0.0051460457944209476,-0.017966886123402855,0
1.456000000000001,0.32706530640855497,-0.017559183738658116,0.05153722143898789,0.02143074605408784,-0.004882954797133943,-0.01705829032698069,0
1.464000000000001,0.3272327967349423,-0.01759734609150586,0.05140437064677789,0.020291577699361376,-0.0046233974504874065,-0.016159786330635553,0
1.472000000000001,0.3273912066704309,-0.017633439494528586,0.05127866485769772,0.019169146137864038,-0.004367653550399406,-0.015272691660763588,0
1.480000000000001,0.3275406755842616,-0.017667495702743164,0.051160007580205676,0.01806469552059708,-0.004116006574313264,-0.014398298577919869,0
1.488000000000001,0.3276813529002388,-0.017699548762079746,0.051048292080451,0.01697948615636639,-0.0038687436811974097,-0.013537876734628137,0
1.496000000000001,0.327813398226469,-0.01772963503894232,0.050943401552451625,0.015914794511784125,-0.003626155711545754,-0.012692675847786068,0
1.5040000000000011,0.32793698148509565,-0.017757793249768644,0.050845209266886425,0.014871913211266423,-0.0033885371873771638,-0.011863928361142279,0
1.5120000000000011,0.32805228304203543,-0.01778406449059037,0.05075357869867335,0.013852151037035536,-0.0031561863122359485,-0.011052852075142325,0
1.5200000000000011,0.32815949383671567,-0.01780849226659346,0.05066836363368415,0.012856832929118834,-0.0029294049711916367,-0.010260652722321722,0
1.5280000000000011,0.3282588155118096,-0.017831122521678157,0.0505894082551162,0.011887299985348166,-0.0027084987308388262,-0.009488526468576838,0
1.5360000000000011,0.3283504605429734,-0.017852003668019277,0.05051654721018692,0.010944909461361153,-0.002493776839297481,-0.008737662322394393,0
1.5440000000000011,0.3284346523685815,-0.017871186615626186,0.05044960565795789,0.010031034770601206,-0.0022855522262129357,-0.00800924443599164,0
1.5520000000000012,0.32851162551946433,-0.01788872480190329,0.05038839929921105,0.009147065484315873,-0.002084141502755518,-0.007304454284283446,0
1.5600000000000012,0.32858162574864347,-0.017904674221209928,0.050332734389409356,0.008294407331558486,-0.0018898649616209229,-0.0066244727098701585,0
1.5680000000000012,0.32864491016106834,-0.01791909345442066,0.05028240773585313,0.007474482199186845,-0.001703046577029916,-0.0059704818245703666,0
1.5760000000000012,0.3287017473433532,-0.017932043698485566,0.05023720668021623,0.006688728131865191,-0.0015240140047287794,-0.005343666759822802,0
1.5840000000000012,0.32875241749351175,-0.017943588795990038,0.050196909067695965,0.005938599332062232,-0.0013530985819888643,-0.0047452172613334995,0
1.5920000000000012,0.32879721255069566,-0.017953795264715484,0.050161283204034894,0.005225566160052295,-0.0011906353276068535,-0.004176329124949783,0
1.6000000000000012,0.3288364363249285,-0.01796273232719892,0.05013008780169677,0.00455111513391418,-0.0010369629419044978,-0.0036382054736188406,0
1.6080000000000012,0.3288704046268449,-0.0179704719402938,0.05010307191645699,0.003916748929532461,-0.0008924238067289161,-0.003132057877275763,0
1.6160000000000012,0.3288994453974239,-0.017977088824729516,0.050079974875660356,0.0033239863805965175,-0.0007573639854523719,-0.0026591073198941988,0
1.6240000000000012,0.32892389883772744,-0.0179826604946721,0.050060526199338685,0.0027743624786013424,-0.0006321332229724586,-0.0022205850201293884,0
1.6320000000000012,0.32894411753863545,-0.017987267287284045,0.050044445515338286,0.0022694283728477145,-0.0005170849457121381,-0.0018177331136712098,0
1.6400000000000012,0.32896046661058276,-0.0179909923922847,0.050031442469519946,0.0018107513704400584,-0.00041257626161925426,-0.0014518052077381292,0
