t,x,y,z,vx,vy,vz,ax,ay,az,type
0.10400000000000004,0.20009726237332,-2.2161047085571692e-05,0.020161159403174735,0.0027306088432657184,-0.0006221640402377558,0.0045244810765574725,0.0497671478748113,-0.011339350148691129,0.08246033330989021,0
0.11200000000000004,0.2001207837423244,-2.7520346352388932e-05,0.0202001330719052,0.0031423582343865237,-0.0007159803572019895,0.005206714378994231,0.052951838349601175,-0.012064975826491351,0.08773610702730296,0
0.12000000000000005,0.20014770700088189,-3.3654759694601646e-05,0.020244743341675038,0.0035792812433448388,-0.0008155324351924912,0.005930648179932902,0.056048226703741336,-0.01277048203376379,0.09286501010868321,0
0.12800000000000006,0.20017823110792565,-4.060961952736183e-05,0.020295319769882518,0.00404067296611976,-0.0009206596631665234,0.006695109221038444,0.059057039703656916,-0.013456034362858475,0.09784804120498522,0
0.13600000000000007,0.20021254939533045,-4.842897615123797e-05,0.02035218254079898,0.004525834324343446,-0.0010312027574453373,0.007498932042867794,0.061979004115772986,-0.014121798406125428,0.10268614621765935,0
0.14400000000000007,0.2002508496146101,-5.7155608392170136e-05,0.02041564252630331,0.005034072065301119,-0.0011470037617141737,0.008340958529863132,0.06481484670651469,-0.014767939755914672,0.10738021020292478,0
0.15200000000000008,0.20029331398361516,-6.683103424142497e-05,0.020486001342704934,0.005564698761931071,-0.0012679060470222635,0.009220037388906624,0.06756529424230708,-0.015394624004576224,0.11193104890227966,0
0.1600000000000001,0.20034011923323047,-7.749552149555087e-05,0.02056355140311135,0.0061170328128246606,-0.0013937543117828277,0.01013502355872484,0.07023107348957527,-0.016002016744460116,0.11633939997090705,0
0.1680000000000001,0.2003914366540728,-8.918809839633282e-05,0.020648575964777198,0.006690398442226298,-0.0015243945817730736,0.01108477754802197,0.07281291121474436,-0.01659028356791636,0.12060591397958946,0
0.1760000000000001,0.2004474321431883,-0.00010194656427074774,0.02074134917085696,0.007284125700033482,-0.0016596742101342035,0.012068164700840016,0.07531153418423947,-0.01715959006729499,0.12473114526884446,0
0.1840000000000001,0.20050826625075016,-0.00011580750017091919,0.020842136085974152,0.007897550461796757,-0.0017994418773714048,0.013084054388284671,0.07772766916448569,-0.017710101834946024,0.12871554273629535,0
0.19200000000000012,0.20057409422675623,-0.00013080627951407263,0.020951192725015486,0.008530014428719737,-0.0019435475913538555,0.014131319126412075,0.0800620429219081,-0.018241984463219486,0.13255944063986566,0
0.20000000000000012,0.2006450660677265,-0.00014697707872249062,0.021068766074559514,0.009180865127659112,-0.002091842687314725,0.015208833620737383,0.08231538222293183,-0.018755403544465397,0.13626304950028426,0
0.20800000000000013,0.20072132656340078,-0.00016435288786346739,0.021195094106355644,0.009849455911124618,-0.0022441798278511685,0.01631547373849698,0.08448841383398198,-0.019250524671033782,0.13982644718667,0
0.21600000000000014,0.20080301534343623,-0.00018296552128926443,0.021330405782281212,0.010535145957279083,-0.002400413002924337,0.017450115410466892,0.08658186452148361,-0.019727513435274662,0.14324957026868174,0
0.22400000000000014,0.20089026692410492,-0.0002028456282770652,0.021474921050221387,0.01123730026993837,-0.0025603975298593637,0.01861163346480617,0.08859646105186189,-0.02018653542953806,0.14653220571792028,0
0.23200000000000015,0.20098321075499143,-0.00022402270366893005,0.021628850830339098,0.011955289678571429,-0.0027239900533453766,0.019798900396052206,0.09053293019154182,-0.02062775624617399,0.1496739830399975,0
0.24000000000000016,0.2010819712656905,-0.000246525098511752,0.02179239699122992,0.01268849083830027,-0.0028910485454354913,0.0210107850730408,0.09239199870694863,-0.021051341477532504,0.1526743669169893,0
0.24800000000000016,0.20118666791250445,-0.0002703800306972108,0.021965752315489535,0.013436286229899964,-0.003061432305546813,0.022246151390154817,0.09417439336450731,-0.02145745671596359,0.1555326504378977,0
0.25600000000000017,0.20129741522514094,-0.0002956135956017288,0.022149100454259225,0.014198064159798652,-0.0032350019604604377,0.02350385686691801,0.095880840930643,-0.021846267553817293,0.15824794899230527,0
0.2640000000000002,0.20141432285341043,-0.0003222507767264254,0.022342615870357414,0.014973218760077536,-0.0034116194643214483,0.024782751201542004,0.0975120681717808,-0.022217939583443626,0.16081919489963054,0
0.2720000000000002,0.20153749561392384,-0.00035031545633707254,0.02254646376965257,0.01576114998847089,-0.00359114809863892,0.026081674784603194,0.09906880185434581,-0.022572638397192615,0.16324513284333553,0
0.2800000000000002,0.20166703353679002,-0.00037983042610404945,0.02276080002038441,0.01656126362836604,-0.003773452472285916,0.027399457179568744,0.10055176874476314,-0.022910529587414283,0.16552431617609484,0
0.2880000000000002,0.20180303191231344,-0.0004108173977422979,0.02298577106019636,0.017372971288803402,-0.003958398521499491,0.02873491557740588,0.10196169560945786,-0.02323177874645865,0.16765510415835727,0
0.2960000000000002,0.20194558133769175,-0.00044329701365127677,0.023221513790702135,0.018195690404476435,-0.004145853509880689,0.03008685323299388,0.1032993092148551,-0.023536551466675736,0.16963566018891515,0
0.3040000000000002,0.20209476776371327,-0.00047728885755491865,0.023468155459473068,0.019028844235731663,-0.004335686028394537,0.03145405789151228,0.10456533632737998,-0.023825013340415587,0.17146395108207402,0
0.3120000000000002,0.20225067254145473,-0.0005128114651415824,0.023725813529399984,0.019871861868568697,-0.004527765995370062,0.03283530021339936,0.10576050371345756,-0.024097329960028196,0.17313774744178528,0
0.32000000000000023,0.20241337246897873,-0.0005498823347040103,0.02399459553545389,0.020724178214640187,-0.004721964656500275,0.034229332206860995,0.10688553813951297,-0.0243536669178636,0.17465462517869842,0
0.32800000000000024,0.20258293983803133,-0.0005885179377792822,0.02427459892894325,0.021585234011251866,-0.004918154584842175,0.03563488567726063,0.10794116637197128,-0.024594189806271823,0.17601196821149226,0
0.33600000000000024,0.20275944248073963,-0.0006287337297887701,0.024565910909441515,0.022454475821362518,-0.005116209680816753,0.03705067070303298,0.10892811517725756,-0.024819064217602875,0.17720697238908548,0
0.34400000000000025,0.20294294381630945,-0.0006705441606780951,0.024868608244637193,0.02333135603358401,-0.005316005172208991,0.038475374148038304,0.10984711132179699,-0.0250284557442068,0.1782366506654017,0
0.35200000000000026,0.20313350289772278,-0.0007139626855570801,0.025182757078439005,0.02421533286218127,-0.005517417614167859,0.03990765822050749,0.11069888157201464,-0.025222529978433602,0.17909783955327527,0
0.36000000000000026,0.2033311744584354,-0.0007590017753397061,0.025508412727751013,0.02510587034707228,-0.005720324889206317,0.0413461590889205,0.11148415269433559,-0.025401452512633316,0.17978720687884553,0
0.36800000000000027,0.20353600895907453,-0.0008056729273840672,0.02584561946841599,0.026002438353828095,-0.0059246062072013115,0.04278948556531028,0.112203651455185,-0.025565388939155956,0.18030126085239304,0
0.3760000000000003,0.20374805263413634,-0.0008539866761323256,0.026194410310909997,0.026904512573672826,-0.00613014210539378,0.044236217866589995,0.11285810462098786,-0.025714504850351545,0.18063636046602777,0
0.3840000000000003,0.2039673475386835,-0.0009039526037506665,0.026554806766456183,0.027811574523483675,-0.0063368144483886574,0.04568490646456235,0.1134482389581694,-0.025848965838570128,0.1807887272229555,0
0.3920000000000003,0.20419393159504287,-0.0009555793507692532,0.026926818604311575,0.02872311154579088,-0.006544506428154855,0.047134071035283914,0.1139747812331546,-0.02596893749616169,0.1807544581972144,0
0.4000000000000003,0.20442783863950295,-0.0010088746267221814,0.027310443601065822,0.02963861680877776,-0.006753102564025282,0.04858219951842549,0.11443845821236863,-0.02607458541547628,0.18052954041681357,0
0.4080000000000003,0.20466909846901157,-0.0010638452207874368,0.027705667282876156,0.030557589306280688,-0.006962488702696834,0.050027747297187536,0.1148399966622366,-0.026166075188863918,0.18010986655709935,0
0.4160000000000003,0.2049177368878734,-0.0011204970124268463,0.028112462661646666,0.03147953385778911,-0.007172552018230397,0.05146913650920012,0.11518012334918361,-0.02624357240867462,0.1794912519249565,0
0.4240000000000003,0.20517377575444765,-0.0011788349820260364,0.028530789966243166,0.03240396110844557,-0.007383181012050855,0.05290475549865541,0.11545956503963473,-0.026307242667258424,0.17866945270810727,0
0.43200000000000033,0.2054372330278454,-0.0012388632215343867,0.028960596369915992,0.0333303875290456,-0.007594265512947064,0.05433295841968889,0.11567904850001501,-0.026357251556965323,0.17764018545732035,0
0.44000000000000034,0.20570812281462747,-0.0013005849451049854,0.029401815715182418,0.034258335416037865,-0.007805696677071883,0.0557520650007415,0.1158393004967496,-0.02639376467014536,0.1763991477627972,0
0.44800000000000034,0.2059864554155018,-0.0013640024997345834,0.02985436823749687,0.03518733289152407,-0.008017366987942157,0.05716036047929746,0.11594104779626371,-0.026416947599148574,0.17494204007937494,0
0.45600000000000035,0.2062722373720212,-0.0014291173759035504,0.030318160289111145,0.036116913903258975,-0.008229170256438717,0.058556095716002544,0.11598501716498226,-0.026426965936324952,0.1732645886484899,0
0.46400000000000036,0.20656547151328064,-0.0014959302182158299,0.030793084064597027,0.03704661822465044,-0.00844100162080639,0.05993748749672301,0.11597193536933043,-0.026423985274024533,0.1713625694581071,0
0.47200000000000036,0.20686615700261518,-0.0015644408360388955,0.031279017329570565,0.03797599145475936,-0.008652757546653993,0.06130271903060718,0.11590252917573339,-0.02640817120459736,0.1692318331750509,0
0.48000000000000037,0.20717428938429738,-0.0016346482141437002,0.03177582315421949,0.0389045850182997,-0.008864335826954322,0.062649940651659,0.1157775253506161,-0.02637968932039342,0.16686833097740622,0
0.4880000000000004,0.20748986063023486,-0.0017065505233446402,0.032283349653293436,0.039831956165638505,-0.009075635582044174,0.06397727073072582,0.1155976506604038,-0.02633870521376277,0.16426814120791652,0
0.4960000000000004,0.20781285918666786,-0.0017801451311395028,0.03280142973426875,0.04075766797279585,-0.009286557259624328,0.06528279680414209,0.11536363187152142,-0.026285384477055394,0.16142749676261328,0
0.5040000000000003,0.20814327002086697,-0.0018554286123494258,0.033329880855447504,0.041681289341444924,-0.00949700263475956,0.0665645769245571,0.11507619575039424,-0.02621989270262135,0.1583428131223151,0
0.5120000000000003,0.20848107466783056,-0.0019323967597588492,0.03386850479579115,0.04260239499891195,-0.009706874809878628,0.06782064123870704,0.11473606906344727,-0.02614239548281065,0.15501071692814788,0
0.5200000000000004,0.2088262512769824,-0.002011044594755473,0.03441708743832448,0.04352056549817622,-0.009916078214774282,0.06904899379607615,0.11434397857710561,-0.02605305840997331,0.15142807499592503,0
0.5280000000000004,0.2091787746588693,-0.002091366377970211,0.0349753985689734,0.044435387217870104,-0.010124518606603268,0.0702476145915217,0.11390065105779436,-0.02595204707645936,0.14759202365809748,0
0.5360000000000004,0.20953861633185863,-0.0021733556199171455,0.03554319169272141,0.045346452362279,-0.010332103069886307,0.07141446184402307,0.11340681327193865,-0.025839527074618816,0.14349999831610644,0
0.5440000000000004,0.2099057445688359,-0.002257005091633483,0.03612020386898286,0.046253358961341445,-0.01053874001650813,0.07254747451275387,0.11286319198596359,-0.025715663996801714,0.13914976308037433,0
0.5520000000000004,0.21028012444390234,-0.00234230683531951,0.036706155568096845,0.04715571087064895,-0.010744339185717433,0.07364457505066814,0.11227051396629424,-0.025580623435358066,0.1345394403699027,0
0.5600000000000004,0.21066171787907256,-0.002429252174978546,0.03730075055084289,0.04805311777144616,-0.010948811644126925,0.07470367239474954,0.11162950597935571,-0.02543457098263789,0.12966754033855626,0
0.5680000000000004,0.211050483690972,-0.0025178317270569003,0.037903675772868475,0.0489451951706308,-0.011152069785713294,0.07572266519098404,0.11094089479157307,-0.025277672230991217,0.12453298999064842,0
0.5760000000000004,0.21144637763753463,-0.002608035411083826,0.038514601315898345,0.049831564400753536,-0.01135402733181721,0.07669944525100343,0.11020540716937152,-0.02511009277276808,0.11913516184445005,0
0.5840000000000004,0.21184935246470044,-0.0026998524603114755,0.03913318034756674,0.05071185262001828,-0.011554599331143353,0.07763190123619655,0.10942376987917607,-0.024931998200318484,0.1134739019987748,0
0.5920000000000004,0.21225935795311304,-0.0027932714323548546,0.03975904911167494,0.051585692812281855,-0.01175370215976037,0.07851792256391264,0.10859670968741177,-0.024743554105992438,0.10754955745489489,0
0.6000000000000004,0.21267634096481736,-0.002888280219831784,0.04039182695062901,0.0524527237870542,-0.011951253521100902,0.0793554035291888,0.10772495336050389,-0.024544926082140015,0.10136300254375712,0
0.6080000000000004,0.21310024548995699,-0.002984866061002841,0.041031116361754896,0.05331259017949835,-0.012147172445961594,0.08014224763422165,0.10680922766487745,-0.024336279721111208,0.09491566430685215,0
0.6160000000000004,0.213531012693472,-0.0030830155504113265,0.04167650308912098,0.05416494245043045,-0.012341379292503086,0.0808763721165856,0.10585025936695741,-0.024117780615256008,0.08820954667818302,0
0.6240000000000004,0.2139685809617964,-0.0031827146495232157,0.04232755625242089,0.05500943688631952,-0.01253379574624996,0.08155571266597435,0.10484877523316911,-0.0238895943569245,0.08124725331462027,0
0.6320000000000005,0.21441288594955574,-0.0032839486973671134,0.04298382851438294,0.055845735599287856,-0.012724344820090846,0.08217822831802266,0.10380550202993755,-0.023651886538466674,0.07403200892256001,0
0.6400000000000005,0.21486386062626467,-0.0033867024211742085,0.04364485628807539,0.05667350652711073,-0.012912950854278335,0.08274190651254816,0.10272116652368782,-0.02340482275223256,0.06656767893027585,0
0.6480000000000005,0.21532143532302453,-0.0034909599470182304,0.04431015998537108,0.05749242343321645,-0.013099539516429004,0.08324476830235762,0.10159649548084494,-0.02314856859057216,0.0588587873576623,0
0.6560000000000005,0.21578553777922102,-0.003596704810455401,0.04497924430771864,0.05830216590668643,-0.01328403780152343,0.08368487369758405,0.10043221566783415,-0.022883289645835525,0.05091053273828847,0
0.6640000000000005,0.2162560931892216,-0.0037039199671643954,0.04565159858024271,0.059102419362255125,-0.013466374031906172,0.08406032712937375,0.09922905385108045,-0.022609151510372662,0.042728801952797275,0
0.6720000000000005,0.21673302424907326,-0.003812587803586289,0.046326697130061156,0.05989287504031013,-0.013646477857285788,0.08436928301563308,0.097987736797009,-0.022326319776533595,0.034320181837741784,0
0.6800000000000005,0.21721625120319996,-0.003922690147564524,0.0470039997095647,0.060673230006892,-0.013824280254734827,0.08460995141047786,0.0967089912720449,-0.02203496003666836,0.025691968439939494,0
0.6880000000000005,0.21770569189110028,-0.004034208278984852,0.047682951965252615,0.06144318715369444,-0.013999713528689811,0.08478060371801455,0.09539354404261319,-0.021735237883126955,0.016852173793371648,0
0.6960000000000005,0.218201261794045,-0.004147122940415295,0.04836298595255972,0.062202455198064145,-0.014172711310951259,0.0848795784501273,0.09404212187513904,-0.02142731890825943,0.007809530103541604,0
0.7040000000000005,0.21870287408177466,-0.004261414347746102,0.04904352069694265,0.0629507486830009,-0.014343208560683685,0.08490528700705745,0.09265545153604753,-0.021111368704415795,-0.0014265087669660444,0
0.7120000000000005,0.21921043965919712,-0.004377062200829699,0.04972396280132037,0.06368778797715766,-0.014511141564415601,0.08485621945874912,0.09123425979176368,-0.02078755286394606,-0.010845768608227583,0
0.7200000000000005,0.2197238672130852,-0.0044940456941206545,0.05040370709978462,0.06441329927484024,-0.01467644793603948,0.08473095030420118,0.08977927340871275,-0.02045603697920028,-0.020437359053873082,0
0.7280000000000005,0.22024306325877419,-0.004612343527315616,0.05108213735731003,0.0651270145960077,-0.014839066616811811,0.08452814418542742,0.08829121915331968,-0.020116986642528447,-0.030189680727455027,0
0.7360000000000005,0.22076793218685953,-0.004731933915993285,0.051758627015005096,0.0658286717862721,-0.014998937875353068,0.08424656153207467,0.08677082379200972,-0.019770567446280606,-0.04009043540625195,0
0.7440000000000005,0.22129837630989424,-0.0048527946022543615,0.05243253998025016,0.06651801451689851,-0.015156003307647693,0.08388506411230852,0.08521881409120786,-0.019416944982806765,-0.05012663925132472,0
0.7520000000000006,0.22183429590908668,-0.004974902865361497,0.053103231460872216,0.06719479228480517,-0.015310205837044144,0.08344262046523845,0.08363591681733923,-0.01905628484445695,-0.060284639138758124,0
0.7600000000000006,0.222375589280998,-0.005098235532379261,0.05377004884230738,0.06785876041256332,-0.015461489714254864,0.08291831118993118,0.08202285873682895,-0.018688752623581193,-0.07055013211246824,0
0.7680000000000006,0.22292215278423969,-0.0052227689888140775,0.05443233260650068,0.06850968004839732,-0.015609800517356281,0.08231133406595978,0.08038036661610214,-0.018314513912529518,-0.08090818796379996,0
0.7760000000000006,0.22347388088617134,-0.005348479189254203,0.055089417291092777,0.06914731816618448,-0.0157550851517888,0.08162100898045564,0.07870916722158378,-0.01793373430365192,-0.09134327492745388,0
0.7840000000000006,0.22403066620959808,-0.005475341668009661,0.05574063248724222,0.06977144756545535,-0.01589729185035684,0.08084678263677927,0.07700998731969902,-0.01754657938929843,-0.10183928846715809,0
0.7920000000000006,0.22459239957946814,-0.0056033315497522095,0.056385303874234446,0.0703818468713933,-0.01603637017322878,0.07998823302020343,0.07528355367687319,-0.01715321476181913,-0.1123795831080137,0
0.8000000000000006,0.22515897006957056,-0.005732423560155286,0.05702275428883202,0.07097830053483514,-0.01617227100793705,0.07904507359641731,0.07353059305953094,-0.016753806013563934,-0.12294700725571821,0
0.8080000000000006,0.2257302650492326,-0.005862592036533981,0.05765230482712959,0.07156059883227028,-0.016304946569377966,0.07801715721920258,0.07175183223409783,-0.016348518736882974,-0.13352394092595066,0
0.8160000000000006,0.2263061702300175,-0.005993810938484972,0.05827327597648936,0.07212853786584154,-0.01643435039981192,0.07690447972432154,0.06994799796699865,-0.0159375185241262,-0.1440923362902941,0
0.8240000000000006,0.22688656971242194,-0.006126053858526484,0.058884988774953045,0.07268191956334472,-0.016560437368863277,0.07570718318746872,0.06811981702465858,-0.015520970967643655,-0.15463376092814538,0
0.8320000000000006,0.22747134603257357,-0.006259294032738253,0.059486765995351396,0.0732205516782286,-0.016683163673520362,0.07442555882509615,0.06626801617350293,-0.01509904165978541,-0.16512944365737883,0
0.8400000000000006,0.22806038020892885,-0.00639350435140148,0.06007793335116751,0.07374424778959517,-0.01680248683813553,0.07306004951800571,0.06439332217995646,-0.014671896192901402,-0.17556032280009576,0
0.8480000000000006,0.22865355178897032,-0.006528657369638775,0.06065782072105326,0.07425282730219936,-0.016918365714425093,0.07161125193881875,0.06249646181044453,-0.014239700159341727,-0.1859070967237612,0
0.8560000000000006,0.22925073889590433,-0.006664725318054119,0.06122576338875278,0.07474611544644917,-0.017030760481469356,0.07007991826577568,0.06057816183139204,-0.013802619151456351,-0.19615027648256259,0
0.8640000000000007,0.22985181827535867,-0.006801680113372828,0.06178110329505107,0.07522394327840579,-0.017139632645712638,0.06846695746678286,0.05863914900922416,-0.013360818761595316,-0.20627024036893782,0
0.8720000000000007,0.23045666534208,-0.006939493369081487,0.0623231902982441,0.07568614767978335,-0.017244945040963217,0.06677343613920354,0.05668015011036608,-0.012914464582108669,-0.21624729017114508,0
0.8800000000000007,0.2310651542266316,-0.007078136406067923,0.06285138343951653,0.07613257135794904,-0.017346661828393374,0.0650005788925806,0.054701891901242784,-0.0124637222053464,-0.22606170891951127,0
0.8880000000000007,0.23167715782209078,-0.007217580263261154,0.06336505220951796,0.07656306284592321,-0.017444748496539386,0.06314976826327039,0.05270510114827956,-0.01200875722365858,-0.23569381989174623,0
0.8960000000000007,0.23229254783074663,-0.0073577957082713455,0.06386357781234782,0.07697747650237922,-0.017539171861301515,0.0612225441518529,0.05069050461790137,-0.011549735229395197,-0.24512404663655105,0
0.9040000000000007,0.23291119481079745,-0.00749875324802976,0.06434635442309306,0.07737567251164354,-0.017629900065944018,0.05922060277615483,0.04865882907653319,-0.011086821814906245,-0.25433297376476827,0
0.9120000000000007,0.23353296822304845,-0.007640423139428722,0.06481279043501455,0.07775751688369556,-0.017716902581095113,0.05714579513476727,0.046610801290600336,-0.010620182572541801,-0.26330140824862497,0
0.9200000000000007,0.23415773647760924,-0.007782775399961563,0.06526230969244441,0.07812288145416796,-0.01780015020474705,0.05500012497805031,0.04454714802652787,-0.010149983094651874,-0.2720104409622873,0
0.9280000000000007,0.2347853669805915,-0.00792577981836258,0.06569435270544173,0.0784716438843463,-0.017879615062256035,0.0527857462857792,0.04246859605074066,-0.009676388973586435,-0.2804415081910415,0
0.9360000000000007,0.23541572618080644,-0.008069405965247,0.066108377842256,0.07880368766116934,-0.0179552706063423,0.05050496025279226,0.04037587212966422,-0.009199565801695602,-0.288576452832047,0
0.9440000000000007,0.23604867961646256,-0.008213623203750922,0.0665038624956672,0.0791189020972287,-0.018027091617090003,0.048160211786232476,0.03826970302972337,-0.008719679171329335,-0.2963975850067799,0
0.9520000000000007,0.23668409196186296,-0.008358400700171263,0.06688030421930959,0.07941718233076937,-0.01809505420194737,0.04575408552022605,0.03615081551734313,-0.008236894674837639,-0.3038877418040929,0
0.9600000000000007,0.23732182707410318,-0.008503707434605746,0.06723722183014198,0.07969842932568913,-0.018159135795726557,0.04328930135609019,0.03401993635894884,-0.007751377904570585,-0.31103034587325523,0
0.9680000000000007,0.23796174803976872,-0.00864951221159283,0.06757415647330113,0.07996254987153897,-0.01821931516060374,0.04076870953840941,0.03187779232096547,-0.007263294452878174,-0.31780946258848225,0
0.9760000000000008,0.2386037172216325,-0.008795783670751667,0.06789067264566649,0.08020945658352294,-0.018275572386119064,0.038195285279533364,0.029725110169818207,-0.006772809912110447,-0.324209855510251,0
0.9840000000000008,0.23924759630535258,-0.008942490297422065,0.06818635917457459,0.08043906790249804,-0.018327888889176684,0.03557212294723233,0.027562616671931932,-0.006280089874617372,-0.3302170398742182,0
0.9920000000000008,0.23989324634616963,-0.009089600433304429,0.06846083014824714,0.08065130809497452,-0.018376247414044745,0.03290242983237677,0.025391038593731964,-0.005785299932749029,-0.3358173338457157,0
1.0000000000000007,0.24054052781560464,-0.009237082287099744,0.06871372579464115,0.08084610725311556,-0.01842063203235536,0.03018951951557231,0.023211102701643536,-0.005288605678855466,-0.34099790728661505,0
1.0080000000000007,0.24118930064815633,-0.009384903945149495,0.06894471330558882,0.08102340129473737,-0.018461028143104633,0.02743680485367246,0.02102353576209127,-0.004790172705286597,-0.34574682779178284,0
1.0160000000000007,0.2418394242879989,-0.00953303338207565,0.06915348760327052,0.08118313196330938,-0.018497422472652687,0.02464779060898741,0.018829064541500677,-0.00429016660439254,-0.35005310376431764,0
1.0240000000000007,0.24249075773567946,-0.00968143847142059,0.06933977204625398,0.08132524682795403,-0.01852980307472362,0.021826065745807845,0.01662841580629673,-0.0037887529685232883,-0.3539067243122289,0
1.0320000000000007,0.24314315959481583,-0.009830086996287103,0.06950331907253786,0.08144969928344666,-0.018558159330405485,0.018975295420542743,0.014422316322904624,-0.0032860973900288868,-0.3572986957640983,0
1.0400000000000007,0.24379648811879379,-0.009978946659978283,0.0696439107772535,0.08155644855021597,-0.018582481948150393,0.01609921269333332,0.012211492857749152,-0.0027823654612592875,-0.3602210746174734,0
1.0480000000000007,0.24445060125746498,-0.010127985096637539,0.06976135942290974,0.08164545967434352,-0.018602762963774385,0.013201609990422523,0.009996672177255755,-0.002277722774564592,-0.36266699675115927,0
1.0560000000000007,0.2451053567038443,-0.010277169881888525,0.06985550788030376,0.08171670352756392,-0.018618995740457518,0.010286330347847329,0.0077785810478493075,-0.001772334922294771,-0.36463070275114673,0
1.0640000000000007,0.2457606119408075,-0.01042646854347508,0.06992622999847178,0.08177015680726495,-0.01863117496874383,0.007357258468140974,0.005557946235955101,-0.0012663674967998907,-0.36610755921943977,0
1.0720000000000007,0.24641622428778895,-0.010575848571901228,0.06997343090231103,0.08180580203648737,-0.018639296666541343,0.00441831162270181,0.003335494507998152,-0.0007599860904299551,-0.3670940759554789,0
1.0800000000000007,0.24707205094747883,-0.010725277431071073,0.06999704721676922,0.0818236275639252,-0.018643358179122112,0.0014734304332871956,0.0011119526304035762,-0.0002533562955349909,-0.3675879189210113,0
1.0880000000000007,0.24772794905252116,-0.01087472256892882,0.06999704721676922,0.08182362756392517,-0.018643358179122105,-0.0014734304332870275,-0.0011119526304035406,0.00025335629553498276,-0.3675879189210109,0
1.0960000000000008,0.2483837757122111,-0.011024151428098676,0.06997343090231102,0.08180580203648734,-0.018639296666541336,-0.0044183116227018504,-0.0033354945079982585,0.0007599860904299795,-0.3670940759554785,0
1.1040000000000008,0.24903938805919248,-0.011173531456524817,0.06992622999847178,0.08177015680726492,-0.018631174968743818,-0.007357258468140894,-0.005557946235955101,0.0012663674967998907,-0.3661075592194395,0
1.1120000000000008,0.2496946432961557,-0.011322830118111374,0.06985550788030376,0.08171670352756394,-0.01861899574045752,-0.010286330347847285,-0.007778581047849485,0.0017723349222948112,-0.36463070275114695,0
1.1200000000000008,0.25034939874253503,-0.01147201490336236,0.06976135942290974,0.08164545967434346,-0.018602762963774375,-0.01320160999042247,-0.009996672177255686,0.002277722774564576,-0.3626669967511589,0
1.1280000000000008,0.2510035118812062,-0.01162105334002161,0.0696439107772535,0.081556448550216,-0.018582481948150393,-0.016099212693333184,-0.012211492857749116,0.0027823654612592792,-0.36022107461747355,0
1.1360000000000008,0.2516568404051842,-0.0117699130037128,0.06950331907253786,0.08144969928344668,-0.018558159330405492,-0.01897529542054279,-0.014422316322904551,0.0032860973900288703,-0.3572986957640985,0
1.1440000000000008,0.25230924226432055,-0.011918561528579308,0.069339772046254,0.08132524682795401,-0.018529803074723617,-0.021826065745807793,-0.016628415806296693,0.0037887529685232805,-0.35390672431222875,0
1.1520000000000008,0.25296057571200115,-0.012066966617924255,0.0691534876032705,0.08118313196330931,-0.01849742247265267,-0.024647790608987453,-0.018829064541500535,0.004290166604392507,-0.35005310376431686,0
